# distance(pc) r21 co21(Jy/b.km/s) co21snr co21(Jy/b.km/s) co10snr peak(Jy/b) disp(km/s) r21mask p21
1.4990000e+03 7.8059244e-01 1.0865000e+02 7.6400000e+01 3.4800000e+01 2.4400000e+01 1.6700000e+00 2.5970000e+01 -1.0000000e+00 6.8021011e-01
1.3750000e+03 7.3269492e-01 1.0039000e+02 7.0600000e+01 3.4250000e+01 2.2800000e+01 1.4300000e+00 2.7930000e+01 -1.0000000e+00 6.5637302e-01
1.2520000e+03 7.3196739e-01 9.0690000e+01 6.2000000e+01 3.0980000e+01 2.0600000e+01 1.1700000e+00 3.1040000e+01 -1.0000000e+00 6.2595230e-01
1.1290000e+03 7.6709539e-01 7.5880000e+01 5.3300000e+01 2.4730000e+01 1.7300000e+01 8.9000000e-01 3.4100000e+01 -1.0000000e+00 5.5472308e-01
1.0070000e+03 8.2390839e-01 5.8920000e+01 4.4100000e+01 1.7880000e+01 1.3300000e+01 7.0000000e-01 3.3670000e+01 -1.0000000e+00 5.3649986e-01
8.8700000e+02 1.1345074e+00 4.6900000e+01 3.4000000e+01 1.0330000e+01 9.7000000e+00 5.3000000e-01 3.5160000e+01 -1.0000000e+00 5.3249794e-01
7.6900000e+02 1.6623315e+00 3.8530000e+01 2.7900000e+01 5.7900000e+00 7.0000000e+00 4.3000000e-01 3.5470000e+01 1.0000000e+00 5.1050097e-01
6.5300000e+02 2.5060780e+00 3.8520000e+01 2.6300000e+01 3.8400000e+00 5.7000000e+00 4.3000000e-01 3.5860000e+01 1.0000000e+00 5.5621618e-01
5.4300000e+02 1.5631368e+00 4.3480000e+01 2.9700000e+01 6.9500000e+00 7.3000000e+00 4.7000000e-01 3.7220000e+01 1.0000000e+00 5.6095660e-01
4.4200000e+02 1.1701540e+00 5.3730000e+01 3.5700000e+01 1.1480000e+01 9.9000000e+00 5.5000000e-01 3.9300000e+01 -1.0000000e+00 6.0973746e-01
3.5700000e+02 9.9733287e-01 6.7510000e+01 4.0800000e+01 1.6920000e+01 1.2600000e+01 6.7000000e-01 3.9980000e+01 -1.0000000e+00 6.4405304e-01
3.0200000e+02 1.1637658e+00 8.0770000e+01 4.4200000e+01 1.7350000e+01 1.3800000e+01 7.4000000e-01 4.3720000e+01 -1.0000000e+00 6.2523800e-01
2.9600000e+02 1.0863520e+00 8.8250000e+01 4.6700000e+01 2.0310000e+01 1.4200000e+01 7.5000000e-01 4.6690000e+01 -1.0000000e+00 6.5182418e-01
3.4000000e+02 1.2290400e+00 8.9450000e+01 4.8100000e+01 1.8190000e+01 1.3500000e+01 7.0000000e-01 5.1060000e+01 -1.0000000e+00 5.9371948e-01
4.1900000e+02 1.2369374e+00 8.3560000e+01 4.8400000e+01 1.6890000e+01 1.2600000e+01 6.5000000e-01 5.1460000e+01 -1.0000000e+00 5.7047486e-01
5.1700000e+02 1.1053348e+00 7.6750000e+01 4.5400000e+01 1.7360000e+01 1.2200000e+01 6.3000000e-01 4.8320000e+01 -1.0000000e+00 6.5218174e-01
6.2600000e+02 1.1745088e+00 6.6480000e+01 4.1100000e+01 1.4150000e+01 1.0500000e+01 5.8000000e-01 4.5340000e+01 -1.0000000e+00 7.2044164e-01
7.4000000e+02 2.1548018e+00 5.3950000e+01 3.5900000e+01 6.2600000e+00 6.6000000e+00 5.2000000e-01 4.1390000e+01 1.0000000e+00 8.0210984e-01
8.5700000e+02 inf 4.1490000e+01 3.2100000e+01 0.0000000e+00 0.0000000e+00 4.6000000e-01 3.5730000e+01 1.0000000e+00 inf
9.7700000e+02 inf 3.3800000e+01 2.8300000e+01 0.0000000e+00 0.0000000e+00 4.2000000e-01 3.2090000e+01 1.0000000e+00 inf
1.0990000e+03 inf 2.7410000e+01 2.4000000e+01 0.0000000e+00 0.0000000e+00 3.7000000e-01 2.9690000e+01 1.0000000e+00 inf
1.2210000e+03 inf 2.1960000e+01 2.0100000e+01 0.0000000e+00 0.0000000e+00 3.2000000e-01 2.7050000e+01 1.0000000e+00 inf
1.3440000e+03 inf 1.8790000e+01 1.7200000e+01 0.0000000e+00 0.0000000e+00 2.9000000e-01 2.5720000e+01 1.0000000e+00 inf
1.4680000e+03 inf 1.6690000e+01 1.7100000e+01 0.0000000e+00 0.0000000e+00 3.7000000e-01 1.7880000e+01 1.0000000e+00 inf
1.5920000e+03 inf 1.9590000e+01 1.8900000e+01 0.0000000e+00 0.0000000e+00 5.2000000e-01 1.4950000e+01 1.0000000e+00 inf
1.7170000e+03 3.2508621e+00 2.2290000e+01 2.2800000e+01 1.7100000e+00 3.6000000e+00 6.8000000e-01 1.3130000e+01 1.0000000e+00 9.8778069e-01
1.8410000e+03 1.7517723e+00 2.4830000e+01 2.7200000e+01 3.5400000e+00 5.3000000e+00 7.7000000e-01 1.2830000e+01 1.0000000e+00 9.6495652e-01
1.9660000e+03 9.9008870e-01 2.7630000e+01 3.0300000e+01 6.9800000e+00 7.3000000e+00 7.8000000e-01 1.4180000e+01 -1.0000000e+00 9.4390160e-01
2.0920000e+03 8.8049245e-01 2.8470000e+01 3.3700000e+01 8.0800000e+00 8.5000000e+00 7.0000000e-01 1.6330000e+01 -1.0000000e+00 8.0936396e-01
2.2170000e+03 8.3992946e-01 2.7850000e+01 3.3000000e+01 8.2900000e+00 8.7000000e+00 6.9000000e-01 1.6180000e+01 -1.0000000e+00 7.1343344e-01
2.3420000e+03 1.0334487e+00 2.4830000e+01 2.9400000e+01 6.0100000e+00 7.3000000e+00 6.6000000e-01 1.4900000e+01 -1.0000000e+00 7.1423072e-01
2.4680000e+03 1.4131957e+00 1.9700000e+01 2.3300000e+01 3.4800000e+00 5.2000000e+00 5.4000000e-01 1.4470000e+01 -1.0000000e+00 7.1025348e-01
2.5940000e+03 inf 1.5320000e+01 1.6800000e+01 0.0000000e+00 0.0000000e+00 3.8000000e-01 1.6070000e+01 1.0000000e+00 inf
2.7190000e+03 inf 1.0870000e+01 1.2900000e+01 0.0000000e+00 0.0000000e+00 3.6000000e-01 1.2170000e+01 1.0000000e+00 inf
2.8450000e+03 inf 8.4900000e+00 1.1000000e+01 0.0000000e+00 0.0000000e+00 3.5000000e-01 9.5700000e+00 1.0000000e+00 inf
2.9710000e+03 inf 6.8700000e+00 1.0000000e+01 0.0000000e+00 0.0000000e+00 3.5000000e-01 7.7600000e+00 1.0000000e+00 inf
3.0970000e+03 inf 6.9700000e+00 1.0100000e+01 0.0000000e+00 0.0000000e+00 3.6000000e-01 7.7300000e+00 1.0000000e+00 inf
3.2230000e+03 inf 7.5100000e+00 1.0900000e+01 0.0000000e+00 0.0000000e+00 3.8000000e-01 7.9800000e+00 1.0000000e+00 inf
3.3490000e+03 inf 9.2200000e+00 1.2000000e+01 0.0000000e+00 0.0000000e+00 3.9000000e-01 9.4500000e+00 1.0000000e+00 inf
3.4750000e+03 inf 1.0850000e+01 1.2800000e+01 0.0000000e+00 0.0000000e+00 3.8000000e-01 1.1270000e+01 1.0000000e+00 inf
3.6010000e+03 inf 1.0690000e+01 1.3900000e+01 0.0000000e+00 0.0000000e+00 3.5000000e-01 1.2030000e+01 1.0000000e+00 inf
3.7270000e+03 inf 1.1590000e+01 1.5000000e+01 0.0000000e+00 0.0000000e+00 3.2000000e-01 1.4600000e+01 1.0000000e+00 inf
3.8530000e+03 inf 1.3020000e+01 1.6900000e+01 0.0000000e+00 0.0000000e+00 4.7000000e-01 1.1140000e+01 1.0000000e+00 inf
3.9790000e+03 2.5729864e+00 1.5990000e+01 2.0700000e+01 1.5500000e+00 3.3000000e+00 6.9000000e-01 9.3100000e+00 1.0000000e+00 1.1030328e+00
4.1050000e+03 1.3042521e+00 2.1410000e+01 2.7800000e+01 4.1000000e+00 6.1000000e+00 9.4000000e-01 9.0700000e+00 -1.0000000e+00 9.7997075e-01
4.2320000e+03 9.2629737e-01 2.9180000e+01 3.7800000e+01 7.8700000e+00 9.6000000e+00 1.1500000e+00 1.0140000e+01 -1.0000000e+00 9.0050548e-01
4.3580000e+03 7.6117468e-01 3.8250000e+01 4.5300000e+01 1.2560000e+01 1.3200000e+01 1.2500000e+00 1.2170000e+01 -1.0000000e+00 7.2023660e-01
4.4840000e+03 6.9343203e-01 4.4700000e+01 4.9000000e+01 1.6110000e+01 1.6900000e+01 1.4500000e+00 1.2300000e+01 -1.0000000e+00 6.7498714e-01
4.6100000e+03 5.8705086e-01 4.6340000e+01 5.0800000e+01 1.9730000e+01 1.8600000e+01 1.3600000e+00 1.3620000e+01 -1.0000000e+00 6.1555529e-01
4.7370000e+03 5.6017095e-01 4.4510000e+01 4.8800000e+01 1.9870000e+01 1.8700000e+01 1.2300000e+00 1.4470000e+01 -1.0000000e+00 5.6595623e-01
4.8630000e+03 5.5235565e-01 4.1020000e+01 4.4900000e+01 1.8570000e+01 1.7500000e+01 1.0300000e+00 1.5890000e+01 -1.0000000e+00 5.1313323e-01
4.9890000e+03 5.4918259e-01 3.8200000e+01 3.9100000e+01 1.7390000e+01 1.6400000e+01 1.0000000e+00 1.5310000e+01 -1.0000000e+00 4.9110314e-01
5.1150000e+03 5.5080497e-01 3.5230000e+01 3.6100000e+01 1.5990000e+01 1.5000000e+01 9.5000000e-01 1.4850000e+01 -1.0000000e+00 5.0736320e-01
5.2420000e+03 6.2372851e-01 3.1210000e+01 3.4200000e+01 1.2510000e+01 1.3100000e+01 9.5000000e-01 1.3090000e+01 -1.0000000e+00 5.2742010e-01
5.3680000e+03 7.4918056e-01 2.6740000e+01 2.9300000e+01 8.9200000e+00 1.0800000e+01 8.3000000e-01 1.2810000e+01 -1.0000000e+00 5.5121404e-01
5.4940000e+03 7.9699749e-01 2.0790000e+01 2.2800000e+01 6.5200000e+00 7.9000000e+00 6.2000000e-01 1.3340000e+01 -1.0000000e+00 5.6747180e-01
5.6210000e+03 2.1555059e+00 1.4500000e+01 1.5900000e+01 1.6800000e+00 3.5000000e+00 3.9000000e-01 1.5010000e+01 1.0000000e+00 5.7275265e-01
5.7470000e+03 inf 9.3700000e+00 1.0300000e+01 0.0000000e+00 0.0000000e+00 1.9000000e-01 1.9670000e+01 1.0000000e+00 inf
5.8730000e+03 inf 4.7900000e+00 6.9000000e+00 0.0000000e+00 0.0000000e+00 1.4000000e-01 1.4000000e+01 1.0000000e+00 inf
6.0000000e+03 inf 4.4800000e+00 7.5000000e+00 0.0000000e+00 0.0000000e+00 1.6000000e-01 1.0910000e+01 1.0000000e+00 inf
6.1260000e+03 inf 5.2800000e+00 8.8000000e+00 0.0000000e+00 0.0000000e+00 2.2000000e-01 9.5700000e+00 1.0000000e+00 inf
6.2520000e+03 inf 6.0600000e+00 1.0100000e+01 0.0000000e+00 0.0000000e+00 2.8000000e-01 8.6700000e+00 1.0000000e+00 inf
6.3790000e+03 inf 7.9800000e+00 1.1600000e+01 0.0000000e+00 0.0000000e+00 3.1000000e-01 1.0280000e+01 1.0000000e+00 inf
6.5050000e+03 inf 9.0500000e+00 1.3100000e+01 0.0000000e+00 0.0000000e+00 2.9000000e-01 1.2440000e+01 1.0000000e+00 inf
6.6320000e+03 inf 8.7100000e+00 1.4600000e+01 0.0000000e+00 0.0000000e+00 3.8000000e-01 9.1000000e+00 1.0000000e+00 inf
6.7580000e+03 inf 8.8000000e+00 1.4700000e+01 0.0000000e+00 0.0000000e+00 4.4000000e-01 7.9500000e+00 1.0000000e+00 inf
6.8840000e+03 inf 7.6300000e+00 1.5600000e+01 0.0000000e+00 0.0000000e+00 4.3000000e-01 7.1200000e+00 1.0000000e+00 inf
7.0110000e+03 inf 6.2100000e+00 1.2700000e+01 0.0000000e+00 0.0000000e+00 3.4000000e-01 7.2400000e+00 1.0000000e+00 inf
7.1370000e+03 inf 4.1600000e+00 8.5000000e+00 0.0000000e+00 0.0000000e+00 2.2000000e-01 7.4000000e+00 1.0000000e+00 inf
7.2630000e+03 inf 1.1900000e+00 3.5000000e+00 0.0000000e+00 0.0000000e+00 1.2000000e-01 3.9900000e+00 1.0000000e+00 inf
7.3900000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.5160000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.6430000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.7690000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.8950000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.0220000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.1480000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.2750000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.4010000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.5280000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.6540000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.7800000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.9070000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.0330000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.1600000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.2860000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.4130000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.5390000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.6650000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.7920000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.9180000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.9600000e+03 7.2545606e-01 4.2700000e+00 8.8000000e+00 1.4700000e+00 3.1000000e+00 2.4000000e-01 7.0100000e+00 -1.0000000e+00 4.1308278e-01
9.8330000e+03 8.7304884e-01 5.2500000e+00 8.8000000e+00 1.5000000e+00 3.2000000e+00 2.2000000e-01 9.7300000e+00 -1.0000000e+00 3.5797483e-01
9.7070000e+03 9.3334347e-01 5.5300000e+00 9.2000000e+00 1.4800000e+00 3.1000000e+00 2.1000000e-01 1.0310000e+01 -1.0000000e+00 3.6100686e-01
9.5800000e+03 8.6794114e-01 7.3000000e+00 1.0600000e+01 2.1000000e+00 4.4000000e+00 2.2000000e-01 1.3010000e+01 -1.0000000e+00 2.6614425e-01
9.4540000e+03 7.4203557e-01 1.0060000e+01 1.3000000e+01 3.3900000e+00 5.0000000e+00 2.8000000e-01 1.4410000e+01 -1.0000000e+00 3.6656651e-01
9.3270000e+03 inf 1.2250000e+01 1.5900000e+01 0.0000000e+00 0.0000000e+00 3.7000000e-01 1.3040000e+01 1.0000000e+00 inf
9.2010000e+03 inf 1.5090000e+01 1.9600000e+01 0.0000000e+00 0.0000000e+00 4.7000000e-01 1.2770000e+01 1.0000000e+00 inf
9.0740000e+03 inf 1.8340000e+01 2.3800000e+01 0.0000000e+00 0.0000000e+00 5.8000000e-01 1.2550000e+01 1.0000000e+00 inf
8.9480000e+03 inf 2.1180000e+01 2.7500000e+01 0.0000000e+00 0.0000000e+00 6.9000000e-01 1.2250000e+01 1.0000000e+00 inf
8.8220000e+03 3.5993061e+00 2.2910000e+01 2.9700000e+01 1.5900000e+00 3.3000000e+00 7.7000000e-01 1.1920000e+01 1.0000000e+00 1.2043980e+00
8.6950000e+03 1.5174099e+00 2.3270000e+01 3.0200000e+01 3.8300000e+00 5.7000000e+00 8.2000000e-01 1.1390000e+01 1.0000000e+00 9.7629714e-01
8.5690000e+03 1.1673336e+00 2.2490000e+01 2.9200000e+01 4.8200000e+00 7.2000000e+00 8.4000000e-01 1.0710000e+01 -1.0000000e+00 8.0281752e-01
8.4420000e+03 9.1024309e-01 2.0130000e+01 2.9200000e+01 5.5300000e+00 8.2000000e+00 8.3000000e-01 9.7100000e+00 -1.0000000e+00 6.6799062e-01
8.3160000e+03 7.8268236e-01 1.8220000e+01 2.6400000e+01 5.8200000e+00 8.7000000e+00 7.8000000e-01 9.3500000e+00 -1.0000000e+00 5.7225323e-01
8.1890000e+03 5.3538144e-01 1.6150000e+01 2.3400000e+01 7.5400000e+00 9.2000000e+00 6.9000000e-01 9.3000000e+00 -1.0000000e+00 5.1578826e-01
8.0630000e+03 5.0871247e-01 1.3730000e+01 1.9900000e+01 6.7500000e+00 8.2000000e+00 5.8000000e-01 9.4100000e+00 -1.0000000e+00 4.9219733e-01
7.9360000e+03 5.1374924e-01 1.1290000e+01 1.6400000e+01 5.4900000e+00 6.7000000e+00 4.6000000e-01 9.8000000e+00 -1.0000000e+00 4.9897027e-01
7.8100000e+03 7.7948040e-01 9.3100000e+00 1.3500000e+01 2.9900000e+00 4.4000000e+00 3.5000000e-01 1.0740000e+01 -1.0000000e+00 5.5641550e-01
7.6830000e+03 inf 8.0100000e+00 1.1600000e+01 0.0000000e+00 0.0000000e+00 2.6000000e-01 1.2120000e+01 1.0000000e+00 inf
7.5570000e+03 inf 7.2400000e+00 1.0500000e+01 0.0000000e+00 0.0000000e+00 2.5000000e-01 1.1620000e+01 1.0000000e+00 inf
7.4310000e+03 inf 6.2600000e+00 1.0500000e+01 0.0000000e+00 0.0000000e+00 2.8000000e-01 8.9200000e+00 1.0000000e+00 inf
7.3040000e+03 inf 5.1000000e+00 1.0400000e+01 0.0000000e+00 0.0000000e+00 2.7000000e-01 7.4100000e+00 1.0000000e+00 inf
7.1780000e+03 inf 4.7400000e+00 9.7000000e+00 0.0000000e+00 0.0000000e+00 2.4000000e-01 7.9300000e+00 1.0000000e+00 inf
7.0510000e+03 inf 4.1900000e+00 8.6000000e+00 0.0000000e+00 0.0000000e+00 2.3000000e-01 7.2400000e+00 1.0000000e+00 inf
6.9250000e+03 inf 3.8100000e+00 7.8000000e+00 0.0000000e+00 0.0000000e+00 2.2000000e-01 6.7700000e+00 1.0000000e+00 inf
6.7980000e+03 inf 3.8200000e+00 7.8000000e+00 0.0000000e+00 0.0000000e+00 2.3000000e-01 6.5700000e+00 1.0000000e+00 inf
6.6720000e+03 inf 4.9000000e+00 8.2000000e+00 0.0000000e+00 0.0000000e+00 2.5000000e-01 7.7600000e+00 1.0000000e+00 inf
6.5450000e+03 inf 5.4600000e+00 9.1000000e+00 0.0000000e+00 0.0000000e+00 2.8000000e-01 7.8700000e+00 1.0000000e+00 inf
6.4190000e+03 inf 5.7300000e+00 9.6000000e+00 0.0000000e+00 0.0000000e+00 3.0000000e-01 7.6300000e+00 1.0000000e+00 inf
6.2930000e+03 inf 5.5400000e+00 9.3000000e+00 0.0000000e+00 0.0000000e+00 3.1000000e-01 7.1300000e+00 1.0000000e+00 inf
6.1660000e+03 7.6389742e-01 4.9200000e+00 8.2000000e+00 1.6100000e+00 3.4000000e+00 3.0000000e-01 6.6000000e+00 -1.0000000e+00 4.6174431e-01
6.0400000e+03 5.2534574e-01 3.6900000e+00 7.6000000e+00 1.7600000e+00 3.7000000e+00 2.6000000e-01 5.6100000e+00 -1.0000000e+00 3.7376499e-01
5.9130000e+03 5.3609639e-01 3.2900000e+00 6.7000000e+00 1.5300000e+00 3.2000000e+00 2.2000000e-01 5.9800000e+00 -1.0000000e+00 3.5777903e-01
5.7870000e+03 inf 3.1600000e+00 6.5000000e+00 0.0000000e+00 0.0000000e+00 1.8000000e-01 6.9600000e+00 1.0000000e+00 inf
5.6610000e+03 inf 3.2100000e+00 6.6000000e+00 0.0000000e+00 0.0000000e+00 1.7000000e-01 7.3100000e+00 1.0000000e+00 inf
5.5340000e+03 inf 2.1200000e+00 6.2000000e+00 0.0000000e+00 0.0000000e+00 2.1000000e-01 3.9900000e+00 1.0000000e+00 inf
5.4080000e+03 inf 2.3900000e+00 6.9000000e+00 0.0000000e+00 0.0000000e+00 2.4000000e-01 3.9900000e+00 1.0000000e+00 inf
5.2810000e+03 inf 2.5900000e+00 7.5000000e+00 0.0000000e+00 0.0000000e+00 2.6000000e-01 3.9900000e+00 1.0000000e+00 inf
5.1550000e+03 inf 2.7200000e+00 7.9000000e+00 0.0000000e+00 0.0000000e+00 2.7000000e-01 3.9900000e+00 1.0000000e+00 inf
5.0290000e+03 inf 2.7000000e+00 7.8000000e+00 0.0000000e+00 0.0000000e+00 2.7000000e-01 3.9900000e+00 1.0000000e+00 inf
4.9020000e+03 inf 2.3900000e+00 6.9000000e+00 0.0000000e+00 0.0000000e+00 2.4000000e-01 3.9900000e+00 1.0000000e+00 inf
4.7760000e+03 inf 5.0100000e+00 7.3000000e+00 0.0000000e+00 0.0000000e+00 1.9000000e-01 1.0770000e+01 1.0000000e+00 inf
4.6490000e+03 inf 5.5200000e+00 8.0000000e+00 0.0000000e+00 0.0000000e+00 1.6000000e-01 1.3380000e+01 1.0000000e+00 inf
4.5230000e+03 inf 6.8200000e+00 9.9000000e+00 0.0000000e+00 0.0000000e+00 2.7000000e-01 1.0080000e+01 1.0000000e+00 inf
4.3970000e+03 inf 9.2200000e+00 1.3400000e+01 0.0000000e+00 0.0000000e+00 4.2000000e-01 8.6700000e+00 1.0000000e+00 inf
4.2700000e+03 inf 1.2440000e+01 1.8000000e+01 0.0000000e+00 0.0000000e+00 6.1000000e-01 8.0800000e+00 1.0000000e+00 inf
4.1440000e+03 1.1417656e+00 1.5450000e+01 2.2400000e+01 3.3800000e+00 5.0000000e+00 7.8000000e-01 7.9000000e+00 -1.0000000e+00 1.1041354e+00
4.0180000e+03 1.0607414e+00 1.8500000e+01 2.4000000e+01 4.3600000e+00 6.5000000e+00 8.5000000e-01 8.7100000e+00 -1.0000000e+00 9.3016094e-01
3.8910000e+03 9.2297226e-01 1.8950000e+01 2.7500000e+01 5.1300000e+00 7.6000000e+00 8.0000000e-01 9.5000000e+00 -1.0000000e+00 7.6479888e-01
3.7650000e+03 7.6053280e-01 2.1750000e+01 3.1500000e+01 7.1500000e+00 8.7000000e+00 9.8000000e-01 8.8200000e+00 -1.0000000e+00 8.3481443e-01
3.6390000e+03 8.0726075e-01 2.6900000e+01 3.9000000e+01 8.3300000e+00 1.0100000e+01 1.3600000e+00 7.9100000e+00 -1.0000000e+00 9.7850013e-01
3.5130000e+03 8.6379045e-01 3.4900000e+01 4.5200000e+01 1.0100000e+01 1.2300000e+01 1.7000000e+00 8.1900000e+00 -1.0000000e+00 9.9972165e-01
3.3860000e+03 7.5912511e-01 4.2620000e+01 5.5200000e+01 1.4040000e+01 1.4800000e+01 1.9000000e+00 8.9600000e+00 -1.0000000e+00 9.2768109e-01
3.2600000e+03 7.4456221e-01 4.8590000e+01 6.3000000e+01 1.6320000e+01 1.7200000e+01 1.8900000e+00 1.0280000e+01 -1.0000000e+00 8.4495485e-01
3.1340000e+03 6.7483312e-01 5.1070000e+01 6.6200000e+01 1.8920000e+01 1.7800000e+01 1.6700000e+00 1.2220000e+01 -1.0000000e+00 7.8232282e-01
3.0080000e+03 6.6002822e-01 4.8800000e+01 6.3300000e+01 1.8490000e+01 1.7400000e+01 1.7000000e+00 1.1440000e+01 -1.0000000e+00 7.8868520e-01
2.8820000e+03 7.0883352e-01 4.2680000e+01 5.0500000e+01 1.5050000e+01 1.5800000e+01 1.5700000e+00 1.0820000e+01 -1.0000000e+00 7.8710723e-01
2.7560000e+03 6.5637660e-01 3.2840000e+01 3.8900000e+01 1.2510000e+01 1.3200000e+01 1.2400000e+00 1.0530000e+01 -1.0000000e+00 7.5858009e-01
2.6290000e+03 6.7906487e-01 2.6630000e+01 2.5700000e+01 9.8000000e+00 1.0300000e+01 8.8000000e-01 1.2010000e+01 -1.0000000e+00 7.1135092e-01
2.5030000e+03 9.9711901e-01 2.4990000e+01 2.1800000e+01 6.2600000e+00 7.6000000e+00 6.2000000e-01 1.6120000e+01 -1.0000000e+00 6.3714343e-01
2.3770000e+03 2.1133146e+00 3.1880000e+01 2.4700000e+01 3.7700000e+00 5.6000000e+00 5.0000000e-01 2.5410000e+01 1.0000000e+00 6.4536858e-01
2.2520000e+03 1.4998889e+00 4.7920000e+01 3.3700000e+01 7.9900000e+00 7.5000000e+00 6.6000000e-01 2.9090000e+01 -1.0000000e+00 8.5692841e-01
2.1260000e+03 1.6411800e+00 6.7790000e+01 4.7700000e+01 1.0330000e+01 1.0900000e+01 1.0500000e+00 2.5680000e+01 1.0000000e+00 8.4282392e-01
2.0000000e+03 1.3029206e+00 8.8640000e+01 6.2300000e+01 1.7010000e+01 1.6000000e+01 1.4600000e+00 2.4150000e+01 -1.0000000e+00 8.0788696e-01
1.8740000e+03 1.0268776e+00 1.0530000e+02 7.4000000e+01 2.5640000e+01 2.0400000e+01 1.7600000e+00 2.3920000e+01 -1.0000000e+00 7.6746905e-01
1.7490000e+03 9.2084515e-01 1.1633000e+02 8.1800000e+01 3.1580000e+01 2.3500000e+01 1.8600000e+00 2.4890000e+01 -1.0000000e+00 7.2097075e-01
1.6230000e+03 8.0071813e-01 1.2385000e+02 8.7100000e+01 3.8670000e+01 2.5700000e+01 1.8800000e+00 2.6250000e+01 -1.0000000e+00 6.9085795e-01
1.4980000e+03 7.4969268e-01 1.2821000e+02 9.2900000e+01 4.2760000e+01 2.8400000e+01 1.8500000e+00 2.7640000e+01 -1.0000000e+00 6.6185993e-01
1.3730000e+03 7.0166028e-01 1.3053000e+02 9.1800000e+01 4.6510000e+01 2.9500000e+01 1.7300000e+00 3.0070000e+01 -1.0000000e+00 6.3240719e-01
1.2480000e+03 6.8875486e-01 1.2505000e+02 8.5400000e+01 4.5390000e+01 2.8800000e+01 1.5100000e+00 3.2930000e+01 -1.0000000e+00 5.7915711e-01
1.1240000e+03 6.7627633e-01 1.0884000e+02 7.6500000e+01 4.0240000e+01 2.5500000e+01 1.3200000e+00 3.2860000e+01 -1.0000000e+00 5.6121957e-01
